tweets,date,city,user_location,id,link,texto_limpio,links,hashtags,mentions,emojis
"@Juaan1601 Me parece que la representación, la organización y el control de la protesta y del ""paro"" es algo que vale la pena estudiar. Perotengo la impresion que ese comité funciona bien como mecanismo de coordinación para abrir y cerrar. Subestimamos el poder del sindicalismo.",2021-05-26 13:18:45,Bogotá,"Bogotá, Colombia",1397542724279144452,https://twitter.com/i/web/stuatus/1397542724279144452," Me parece que la representación, la organización y el control de la protesta y del ""paro"" es algo que vale la pena estudiar. Perotengo la impresion que ese comité funciona bien como mecanismo de coordinación para abrir y cerrar. Subestimamos el poder del sindicalismo.",[],[],['@Juaan1601'],[]
@RevistaSemana Tenemos que hacer una reforma de fondo en el congreso. Ese es uno de los grandes males de Colombia.  Y los del comité del paro ni siquiera lo han pensado.  Será que están esperando mermelada??,2021-05-26 13:18:34,Bogotá,Bogota,1397542678884241410,https://twitter.com/i/web/stuatus/1397542678884241410, Tenemos que hacer una reforma de fondo en el congreso. Ese es uno de los grandes males de Colombia.  Y los del comité del paro ni siquiera lo han pensado.  Será que están esperando mermelada??,[],[],['@RevistaSemana'],[]
Policía desmiente que uniformados se vayan a paro https://t.co/VSqRDnZGfq,2021-05-26 13:17:15,Bogotá,"Bogotá, Colombia",1397542347202834436,https://twitter.com/i/web/stuatus/1397542347202834436,Policía desmiente que uniformados se vayan a paro ,['https://t.co/VSqRDnZGfq'],[],[],[]
"en dos días es 28 y, saben qué pasa?, SABEN QUÉ PASA? MANIFESTACIÓN MASIVA POR CUMPLIR UN MES EN PARO SIUUUUUUUUU",2021-05-26 13:15:58,Bogotá,"Bogotá, Colombia",1397542025822621701,https://twitter.com/i/web/stuatus/1397542025822621701,"en dos días es 28 y, saben qué pasa?, SABEN QUÉ PASA? MANIFESTACIÓN MASIVA POR CUMPLIR UN MES EN PARO SIUUUUUUUUU",[],[],[],[]
"#ArribaBogotá 

En #ArribaBogotá hablamos con uno de los representantes del Comité del Paro. Alirio Uribe, habla acerca de los diálogos que se están llevando a cabo y sobre la nueva jornada de movilizaciones

@Reporteropablo

@CityTv https://t.co/0byrowBieC",2021-05-26 13:15:33,Bogotá,Bogotá Colombia,1397541919090171905,https://twitter.com/i/web/stuatus/1397541919090171905," 

En  hablamos con uno de los representantes del Comité del Paro. Alirio Uribe, habla acerca de los diálogos que se están llevando a cabo y sobre la nueva jornada de movilizaciones



 ",['https://t.co/0byrowBieC'],"['#ArribaBogotá', '#ArribaBogotá']","['@Reporteropablo', '@CityTv']",[]
"@CronicasDeRafa @elpaulbreitner La realidad, la real, no corresponde a los escenarios que pintan realidades paralelas que me sirvan para justificar mi pensamiento a ultranza. Esto es un paro usado para desestabilizar, para crear un caos que beneficia mafias y grupos políticos en decadencia, no a los mas pobres.",2021-05-26 13:14:30,Bogotá,"Bogotá, Colombia",1397541655914426372,https://twitter.com/i/web/stuatus/1397541655914426372,"  La realidad, la real, no corresponde a los escenarios que pintan realidades paralelas que me sirvan para justificar mi pensamiento a ultranza. Esto es un paro usado para desestabilizar, para crear un caos que beneficia mafias y grupos políticos en decadencia, no a los mas pobres.",[],[],"['@CronicasDeRafa', '@elpaulbreitner']",[]
"Y el ijueputa hace escandalo y todo de que se peleo con uribe por los dialogos con el eln, y los medios lo quieren hacer pasar como hombre duro por su ataque al proceso de paz y aun lidera las charlas con los representantes del paro, el uribismo los cree maricas. https://t.co/PVoVMgx7Qg",2021-05-26 13:14:25,Bogotá,Bogota,1397541636008206337,https://twitter.com/i/web/stuatus/1397541636008206337,"Y el ijueputa hace escandalo y todo de que se peleo con uribe por los dialogos con el eln, y los medios lo quieren hacer pasar como hombre duro por su ataque al proceso de paz y aun lidera las charlas con los representantes del paro, el uribismo los cree maricas. ",['https://t.co/PVoVMgx7Qg'],[],[],[]
Gremios del agro colombiano se unen por el respeto a los Derechos Humanos en medio del Paro Nacional @asocolflores @FEDEARROZGREMIO @FedepalmaOrg #Nación  https://t.co/hI9t8H2ZVe,2021-05-26 13:13:59,Bogotá,Bogotá - Colombia,1397541524179759105,https://twitter.com/i/web/stuatus/1397541524179759105,Gremios del agro colombiano se unen por el respeto a los Derechos Humanos en medio del Paro Nacional      ,['https://t.co/hI9t8H2ZVe'],['#Nación'],"['@asocolflores', '@FEDEARROZGREMIO', '@FedepalmaOrg']",[]
"@JMVivancoHRW @imolinarescnn @TembloresOng @bbcmundo @BluRadioCo @ricarospina no fueron las FARC, ELN, Disidencias. Esto es obra de aquellos q se camuflan en grupos q marchan legítimamente. Líderes y promotores del paro guardan silencio pues el caos les sirve para presionar. https://t.co/U0t1aLwpJn",2021-05-26 13:11:06,Bogotá,Colombia - bogota,1397540799106191363,https://twitter.com/i/web/stuatus/1397540799106191363,"      no fueron las FARC, ELN, Disidencias. Esto es obra de aquellos q se camuflan en grupos q marchan legítimamente. Líderes y promotores del paro guardan silencio pues el caos les sirve para presionar. ",['https://t.co/U0t1aLwpJn'],[],"['@JMVivancoHRW', '@imolinarescnn', '@TembloresOng', '@bbcmundo', '@BluRadioCo', '@ricarospina']",[]
"@darioacevedoc Yo creo que el paro debe exigir su salida inmediata. Germán Navas se refería a los carniceros que salieron a matar pero usted es peor, usted es un matarife de la historia. Queremos ver su cabeza rodar (retóricamente, imbécil)",2021-05-26 13:10:16,Bogotá,Bogotá,1397540590489845762,https://twitter.com/i/web/stuatus/1397540590489845762," Yo creo que el paro debe exigir su salida inmediata. Germán Navas se refería a los carniceros que salieron a matar pero usted es peor, usted es un matarife de la historia. Queremos ver su cabeza rodar (retóricamente, imbécil)",[],[],['@darioacevedoc'],[]
"El paro solo es un pretexto de losnarcoterroristas para tomarse el pais, destruirlo y sembrar en el poder a sus lideres los Socialistas del Siglo XXI como en Venezuela. Comite de Paro solo son sus lacayos. https://t.co/0HfZzJQ27T",2021-05-26 13:08:14,Bogotá,,1397540077010628614,https://twitter.com/i/web/stuatus/1397540077010628614,"El paro solo es un pretexto de losnarcoterroristas para tomarse el pais, destruirlo y sembrar en el poder a sus lideres los Socialistas del Siglo XXI como en Venezuela. Comite de Paro solo son sus lacayos. ",['https://t.co/0HfZzJQ27T'],[],[],[]
"Domingo 30 de mayo a las 9 AM,  nueve millones de Bogotanos diremos NO MAS PARO,  la democracia en Colombia se respeta.  Libertad y Orden.",2021-05-26 13:07:13,Bogotá,Bogotá ,1397539824513523713,https://twitter.com/i/web/stuatus/1397539824513523713,"Domingo 30 de mayo a las 9 AM,  nueve millones de Bogotanos diremos NO MAS PARO,  la democracia en Colombia se respeta.  Libertad y Orden.",[],[],[],[]
"@Sweetheart1007 No Tía Adri. Lo que describes es la realidad de gran parte del país con o sin paro. Rebuscarse con las uñas el diario y tener que vivir con menos de 330mil pesos al mes. Volver la vida ""normal"" es ignorar a más de la mitad del país que vive en la miseria.",2021-05-26 13:06:48,Bogotá,"Bogotá, Colombia",1397539716854059008,https://twitter.com/i/web/stuatus/1397539716854059008," No Tía Adri. Lo que describes es la realidad de gran parte del país con o sin paro. Rebuscarse con las uñas el diario y tener que vivir con menos de 330mil pesos al mes. Volver la vida ""normal"" es ignorar a más de la mitad del país que vive en la miseria.",[],[],['@Sweetheart1007'],[]
"@AlirioUribeMuoz @dianamotavo @Ccajar @Diego_Molano @PlataformaDesc @elespectador @FelicianoValen @Tolaymaruja @petrogustavo @GustavoBolivar @DanielSamperO Los derechos humanos es para todos, y el comite de paro que nadie eligió, hace parte del desastre y deben pagar por sus actos",2021-05-26 13:06:39,Bogotá,bogota,1397539680225267715,https://twitter.com/i/web/stuatus/1397539680225267715,"           Los derechos humanos es para todos, y el comite de paro que nadie eligió, hace parte del desastre y deben pagar por sus actos",[],[],"['@AlirioUribeMuoz', '@dianamotavo', '@Ccajar', '@Diego_Molano', '@PlataformaDesc', '@elespectador', '@FelicianoValen', '@Tolaymaruja', '@petrogustavo', '@GustavoBolivar', '@DanielSamperO']",[]
"@AngelicaLozanoC @WRadioColombia Los colombianos deberiamos reunirle  sueldo a @petrogustavo. de presidente ,así  le llenan las ganas de seguir queriendo destruir si la cosa es de plata eso es fácil ,pero que ya nos deje en paz Y con esta noticia el que siga creyendo que el paro no es político es muy bobo",2021-05-26 13:06:38,Bogotá,BOGOTA,1397539678019063814,https://twitter.com/i/web/stuatus/1397539678019063814,"  Los colombianos deberiamos reunirle  sueldo a  de presidente ,así  le llenan las ganas de seguir queriendo destruir si la cosa es de plata eso es fácil ,pero que ya nos deje en paz Y con esta noticia el que siga creyendo que el paro no es político es muy bobo",[],[],"['@AngelicaLozanoC', '@WRadioColombia', '@petrogustavo.']",[]
"El seminario de la revista 'Arista Crítica', llega con el tema discriminación y rebeldía en tiempos de pandemia. Además, se analizarán las acciones afirmativas del pueblo Misak en el paro nacional.
📆Martes 1 de junio
🕑 5:00 p.m.
🔴 #FacebookLive
https://t.co/1jLrtMTLXi https://t.co/T3SVM4kq7o",2021-05-26 13:05:08,Bogotá,Colombia - Bogotá,1397539299084677121,https://twitter.com/i/web/stuatus/1397539299084677121,"El seminario de la revista 'Arista Crítica', llega con el tema discriminación y rebeldía en tiempos de pandemia. Además, se analizarán las acciones afirmativas del pueblo Misak en el paro nacional.
📆Martes 1 de junio
🕑 5:00 p.m.
🔴 
 ","['https://t.co/1jLrtMTLXi', 'https://t.co/T3SVM4kq7o']",['#FacebookLive'],[],"['📆', '🕑', '🔴']"
"El portal Colombiacheck desmiente esa información. No hay ningún instrumento jurídico que así lo diga ni fue esto lo que ocurrió en 1990, como dice un audio y varios memes que circulan en redes sociales.
https://t.co/XB8t5cxQ7b",2021-05-26 13:05:03,Bogotá,"Bogotá, Colombia",1397539278687723523,https://twitter.com/i/web/stuatus/1397539278687723523,"El portal Colombiacheck desmiente esa información. No hay ningún instrumento jurídico que así lo diga ni fue esto lo que ocurrió en 1990, como dice un audio y varios memes que circulan en redes sociales.
",['https://t.co/XB8t5cxQ7b'],[],[],[]
Me encanta cuando intentan hacer quedar mal al Paro y terminan disparándose al pie. https://t.co/p0KxwSXVus,2021-05-26 13:04:16,Bogotá,Bogotá-Colombia,1397539081245102083,https://twitter.com/i/web/stuatus/1397539081245102083,Me encanta cuando intentan hacer quedar mal al Paro y terminan disparándose al pie. ,['https://t.co/p0KxwSXVus'],[],[],[]
"A estos sinvergüenzas, bandidos y narco corruptos son los que vamos a sepultar en las urnas con votos íntegros. Si están mamados con el paro, nosotros estamos mamados con 200 años de abusos de estas ratas.",2021-05-26 13:03:54,Bogotá,Bogota,1397538988324499459,https://twitter.com/i/web/stuatus/1397538988324499459,"A estos sinvergüenzas, bandidos y narco corruptos son los que vamos a sepultar en las urnas con votos íntegros. Si están mamados con el paro, nosotros estamos mamados con 200 años de abusos de estas ratas.",[],[],[],[]
La situación del covid en Colombia no es por el paro. Esos datos vienen desde antes y suben y bajan según el pico. Colombia siempre ha estado mal. @rcnradio @YolandaRuizCe @jciragorri,2021-05-26 13:02:48,Bogotá,Bogotá,1397538710774849537,https://twitter.com/i/web/stuatus/1397538710774849537,La situación del covid en Colombia no es por el paro. Esos datos vienen desde antes y suben y bajan según el pico. Colombia siempre ha estado mal.   ,[],[],"['@rcnradio', '@YolandaRuizCe', '@jciragorri']",[]
"@fdbedout Esto ya no es paro @fdbedout es TERRORISMO.. Me extraña periodista. Bueno como solo ve con el ojo izquierdo, que se puede esperar.",2021-05-26 13:02:40,Bogotá,Bogota,1397538678185021443,https://twitter.com/i/web/stuatus/1397538678185021443," Esto ya no es paro  es TERRORISMO.. Me extraña periodista. Bueno como solo ve con el ojo izquierdo, que se puede esperar.",[],[],"['@fdbedout', '@fdbedout']",[]
@elespectador La iglesia acompaña a terrorismo de paro politico?,2021-05-26 13:01:48,Bogotá,Bogotá ,1397538461578575875,https://twitter.com/i/web/stuatus/1397538461578575875, La iglesia acompaña a terrorismo de paro politico?,[],[],['@elespectador'],[]
"@OtroMarxista @juanalajirafa Los periodistas de estos medios elitistas salen esperando a que la gente les diga ""es que los mamertos vándalos están bloqueando la economía, ya no más paro, estamos mamados""
Y vea, la sra salió con otra respuesta y la dejo... https://t.co/WYprWQumbp",2021-05-26 13:01:13,Bogotá,Bogotá Colombia,1397538314857717769,https://twitter.com/i/web/stuatus/1397538314857717769,"  Los periodistas de estos medios elitistas salen esperando a que la gente les diga ""es que los mamertos vándalos están bloqueando la economía, ya no más paro, estamos mamados""
Y vea, la sra salió con otra respuesta y la dejo... ",['https://t.co/WYprWQumbp'],[],"['@OtroMarxista', '@juanalajirafa']",[]
"@EnriquePenalosa El Paro Nacional es en contra de lo que usted representa, por eso usted no se siente representando, cómo se va a sentir representado si usted es parte del problema.",2021-05-26 13:01:13,Bogotá,Bogotá,1397538311321919491,https://twitter.com/i/web/stuatus/1397538311321919491," El Paro Nacional es en contra de lo que usted representa, por eso usted no se siente representando, cómo se va a sentir representado si usted es parte del problema.",[],[],['@EnriquePenalosa'],[]
Los bloqueos destruyen empleos. ¿Responderá el Comité Nacional de Paro a los trabajadores cuyos contratos de trabajo comiencen a ser suspendidos o a quienes despidan por efecto de los bloqueos que ellos organizan y justifican?,2021-05-26 13:01:12,Bogotá,"Bogotá, Colombia",1397538308306219019,https://twitter.com/i/web/stuatus/1397538308306219019,Los bloqueos destruyen empleos. ¿Responderá el Comité Nacional de Paro a los trabajadores cuyos contratos de trabajo comiencen a ser suspendidos o a quienes despidan por efecto de los bloqueos que ellos organizan y justifican?,[],[],[],[]
"""Esos porcentajes no son inferiores a lo que vemos en otras experiencias internacionales. Si miramos otros acuerdos al cuarto o quinto año de implementación, el porcentaje de Colombia está dentro de la media"": Josefina Echavarria, del @KrocInstitute.
 
https://t.co/ie0glzImWs https://t.co/stPOI0ltyi",2021-05-26 13:00:02,Bogotá,"Bogotá, Colombia",1397538014465859591,https://twitter.com/i/web/stuatus/1397538014465859591,"""Esos porcentajes no son inferiores a lo que vemos en otras experiencias internacionales. Si miramos otros acuerdos al cuarto o quinto año de implementación, el porcentaje de Colombia está dentro de la media"": Josefina Echavarria, del 
 
 ","['https://t.co/ie0glzImWs', 'https://t.co/stPOI0ltyi']",[],['@KrocInstitute.'],[]
"Una delegación de empresas con negocios en EE. UU, que lideramos desde @AmChamCol, hará un llamado en diferentes instancias de Washington sobre el impacto del paro y la vulneración de los derechos de millones de colombianos por cuenta de los bloqueos. 👇 https://t.co/VUzZxp88pf",2021-05-26 13:00:00,Bogotá,"Bogotá, Colombia",1397538005733183491,https://twitter.com/i/web/stuatus/1397538005733183491,"Una delegación de empresas con negocios en EE. UU, que lideramos desde  hará un llamado en diferentes instancias de Washington sobre el impacto del paro y la vulneración de los derechos de millones de colombianos por cuenta de los bloqueos. 👇 ",['https://t.co/VUzZxp88pf'],[],"['@AmChamCol,']",['👇']
"La Alcaldesa @ClaudiaLopez entregará, a la representante de la Oficina en Colombia del Alta Comisionado para los DD.HH de las Naciones Unidas, Juliette de Rivero, el informe de violaciones y vulneraciones a los Derechos Humanos, que han ocurrido durante  el paro nacional.",2021-05-26 12:59:26,Bogotá,Bogotá,1397537864343330816,https://twitter.com/i/web/stuatus/1397537864343330816,"La Alcaldesa  entregará, a la representante de la Oficina en Colombia del Alta Comisionado para los DD.HH de las Naciones Unidas, Juliette de Rivero, el informe de violaciones y vulneraciones a los Derechos Humanos, que han ocurrido durante  el paro nacional.",[],[],['@ClaudiaLopez'],[]
"Los bloqueos sirven a la negociación y por ende a los intereses -legítimos- de las organizaciones que hacen parte del Comité Nacional de Paro, pero son contrarios al interés de la Nación, al bienestar general de los colombianos.",2021-05-26 12:56:50,Bogotá,"Bogotá, Colombia",1397537210342203394,https://twitter.com/i/web/stuatus/1397537210342203394,"Los bloqueos sirven a la negociación y por ende a los intereses -legítimos- de las organizaciones que hacen parte del Comité Nacional de Paro, pero son contrarios al interés de la Nación, al bienestar general de los colombianos.",[],[],[],[]
"En @BluRadioCo Héctor se enoja porque hay generalizan a los de primera línea, pero si puede decir que todos los que no queremos más paro ni Vandalismo somos unos paracos??????????
#NoJodas",2021-05-26 12:56:01,Bogotá,Chia Colombia,1397537005291069440,https://twitter.com/i/web/stuatus/1397537005291069440,"En  Héctor se enoja porque hay generalizan a los de primera línea, pero si puede decir que todos los que no queremos más paro ni Vandalismo somos unos paracos??????????
",[],['#NoJodas'],['@BluRadioCo'],[]
"La manera en la que el Comité Nacional de Paro ha organizado y convocado la protesta desde hace un mes  causa un daño enorme al bienestar de los ciudadanos, por los bloqueos. El Comité Nacional de Paro es responsable del efecto de los bloqueos que justifica y organiza.",2021-05-26 12:55:49,Bogotá,"Bogotá, Colombia",1397536953579544581,https://twitter.com/i/web/stuatus/1397536953579544581,"La manera en la que el Comité Nacional de Paro ha organizado y convocado la protesta desde hace un mes  causa un daño enorme al bienestar de los ciudadanos, por los bloqueos. El Comité Nacional de Paro es responsable del efecto de los bloqueos que justifica y organiza.",[],[],[],[]
Yo pensaba que el paro era POR #Colombia no CONTRA #Colombia,2021-05-26 12:55:25,Bogotá,Bogotá ,1397536853868351491,https://twitter.com/i/web/stuatus/1397536853868351491,Yo pensaba que el paro era POR  no CONTRA ,[],"['#Colombia', '#Colombia']",[],[]
"@NoticiasCaracol Gracias a los del comité del paro por tener que la población tengamos que caminar hasta tres horas para llegar al trabajo o casa. La pregunta es por que no hacen todo esto por el lado de la casas, de los ""señores del comité del paro, Bolívar, petro etc.",2021-05-26 12:55:01,Bogotá,Bogota,1397536752470986752,https://twitter.com/i/web/stuatus/1397536752470986752," Gracias a los del comité del paro por tener que la población tengamos que caminar hasta tres horas para llegar al trabajo o casa. La pregunta es por que no hacen todo esto por el lado de la casas, de los ""señores del comité del paro, Bolívar, petro etc.",[],[],['@NoticiasCaracol'],[]
"@paolitadoremi @Yesid_Alarcon @ClaudiaLopez Exacto!! Somos Colombia lleno de odio y hechandole la culpa solo al gobierno, ignorando nuestra responsabilidad, aprovechandonos del paro para delinquir (no todos) y olvidando que con nuestro voto elegimos nosotros mismos, donde lo que mas importaba era el Futbol y el trago 😉",2021-05-26 12:54:46,Bogotá,Bogotá ,1397536690877632512,https://twitter.com/i/web/stuatus/1397536690877632512,"   Exacto!! Somos Colombia lleno de odio y hechandole la culpa solo al gobierno, ignorando nuestra responsabilidad, aprovechandonos del paro para delinquir (no todos) y olvidando que con nuestro voto elegimos nosotros mismos, donde lo que mas importaba era el Futbol y el trago 😉",[],[],"['@paolitadoremi', '@Yesid_Alarcon', '@ClaudiaLopez']",['😉']
"@Pelicolombianas Respeten!!! Hpssss no saben lo difícil que debe ser sacar esos kilos, con ese paro el trabajo debe estar jodido ajajajaja los insumos en el puerto!!!! Complicado Juajuajua",2021-05-26 12:54:14,Bogotá,bogota,1397536553631723523,https://twitter.com/i/web/stuatus/1397536553631723523," Respeten!!! Hpssss no saben lo difícil que debe ser sacar esos kilos, con ese paro el trabajo debe estar jodido ajajajaja los insumos en el puerto!!!! Complicado Juajuajua",[],[],['@Pelicolombianas'],[]
@UnaIncendiaria Más respeto con la Azcárate!!! Uds no saben lo difícil que debe ser llevar la merca con ese paro!!! Jajajajaja,2021-05-26 12:52:47,Bogotá,bogota,1397536190283255809,https://twitter.com/i/web/stuatus/1397536190283255809, Más respeto con la Azcárate!!! Uds no saben lo difícil que debe ser llevar la merca con ese paro!!! Jajajajaja,[],[],['@UnaIncendiaria'],[]
"Sobe Azcárate en la W, uno no puede dejar de pensar que si ella y su esposo apoyaran el paro, esa avioneta ya estaría en extinción de dominio.",2021-05-26 12:52:13,Bogotá,Bogotá ,1397536047614005262,https://twitter.com/i/web/stuatus/1397536047614005262,"Sobe Azcárate en la W, uno no puede dejar de pensar que si ella y su esposo apoyaran el paro, esa avioneta ya estaría en extinción de dominio.",[],[],[],[]
"#LaSillaAcadémica

Hablamos con @JulianArevaloB, Decano de Economía en el @UExternado, sobre los puntos claves que debe tener la compleja negociación entre @IvanDuque y el Comité del Paro.

""Negociar no es imponerle nuestra visión al otro"" dice.
https://t.co/nS9b5MSV6b",2021-05-26 12:49:35,Bogotá,Bogotá,1397535383475343360,https://twitter.com/i/web/stuatus/1397535383475343360,"

Hablamos con  Decano de Economía en el  sobre los puntos claves que debe tener la compleja negociación entre  y el Comité del Paro.

""Negociar no es imponerle nuestra visión al otro"" dice.
",['https://t.co/nS9b5MSV6b'],['#LaSillaAcadémica'],"['@JulianArevaloB,', '@UExternado,', '@IvanDuque']",[]
"En Neiva decretan medidas para la jornada nacional de paro, habrá cuatro puntos de concentración https://t.co/XvfSYaK0d0",2021-05-26 12:49:33,Bogotá,"Bogotá, Colombia",1397535377708122116,https://twitter.com/i/web/stuatus/1397535377708122116,"En Neiva decretan medidas para la jornada nacional de paro, habrá cuatro puntos de concentración ",['https://t.co/XvfSYaK0d0'],[],[],[]
@RestrepoJCamilo En serio usted cree q esto lo hace la gente del paro? Ingenuo si no por favor...,2021-05-26 12:47:38,Bogotá,"Bogotá, Colombia",1397534892951474176,https://twitter.com/i/web/stuatus/1397534892951474176, En serio usted cree q esto lo hace la gente del paro? Ingenuo si no por favor...,[],[],['@RestrepoJCamilo'],[]
"@CCarrizosaC @jaimeurquijo Si los manifestantes dejan de manifestarse no ganarían legitimidad, sino que se acabaría el paro. 
Buen día.",2021-05-26 12:47:26,Bogotá,Bogotá.,1397534842393403397,https://twitter.com/i/web/stuatus/1397534842393403397,"  Si los manifestantes dejan de manifestarse no ganarían legitimidad, sino que se acabaría el paro. 
Buen día.",[],[],"['@CCarrizosaC', '@jaimeurquijo']",[]
"#NOTICIA Miguel Ceballos, quien estuvo en el cargo hasta ayer pero continuará como independiente en la negociación con el Comité Nacional del Paro, será candidato presidencial, nos confirma directamente.",2021-05-26 12:46:37,Bogotá,Bogotá Colombia,1397534638864744448,https://twitter.com/i/web/stuatus/1397534638864744448," Miguel Ceballos, quien estuvo en el cargo hasta ayer pero continuará como independiente en la negociación con el Comité Nacional del Paro, será candidato presidencial, nos confirma directamente.",[],['#NOTICIA'],[],[]
"@DrPangeo No viven, por eso están en la calle, alcance a conseguir trabajo antes de todo, pero si no fuera así estaría con ellos. Igual ni me gano lo que merezco, ni trabajo en lo que estudie 🤡
Viva el paro",2021-05-26 12:43:00,Bogotá,"Bogotá, Colombia",1397533726972813313,https://twitter.com/i/web/stuatus/1397533726972813313," No viven, por eso están en la calle, alcance a conseguir trabajo antes de todo, pero si no fuera así estaría con ellos. Igual ni me gano lo que merezco, ni trabajo en lo que estudie 🤡
Viva el paro",[],[],['@DrPangeo'],['🤡']
@BluRadioCo Vayanse acostumbrando al gobierno de izquierda que tanto piden en las marchas del paro.,2021-05-26 12:42:18,Bogotá,Bogotá ,1397533553945202689,https://twitter.com/i/web/stuatus/1397533553945202689, Vayanse acostumbrando al gobierno de izquierda que tanto piden en las marchas del paro.,[],[],['@BluRadioCo'],[]
"@LuisErnestoGL @ConcejoDeBogota Que responda los del tal comité del paro de todo lo que está pasando, el pueblo hizo que se callera la reforma salud, y tributaria, pero la realidad es que hoy estamos pagando el triple en los alimentos de primera necesidad. Por favor ya no mas",2021-05-26 12:40:31,Bogotá,Bogota,1397533102067617799,https://twitter.com/i/web/stuatus/1397533102067617799,"  Que responda los del tal comité del paro de todo lo que está pasando, el pueblo hizo que se callera la reforma salud, y tributaria, pero la realidad es que hoy estamos pagando el triple en los alimentos de primera necesidad. Por favor ya no mas",[],[],"['@LuisErnestoGL', '@ConcejoDeBogota']",[]
"@darcyquinnr a qué se refiere en su secreto cuando afirma que sindicatos de la fiscalía apoyan rechazo a reforma a la justicia por el paro pero no respaldan a Asonal Judicial en la exigencia de renuncia de Barbosa ""porque el fiscal nos vacunó""? Literal?
 https://t.co/97h2IwhYih",2021-05-26 12:39:35,Bogotá,"Bogotá, Colombia",1397532870550462467,https://twitter.com/i/web/stuatus/1397532870550462467," a qué se refiere en su secreto cuando afirma que sindicatos de la fiscalía apoyan rechazo a reforma a la justicia por el paro pero no respaldan a Asonal Judicial en la exigencia de renuncia de Barbosa ""porque el fiscal nos vacunó""? Literal?
 ",['https://t.co/97h2IwhYih'],[],['@darcyquinnr'],[]
@EnriquePenalosa El paro es contra lo q usted representa. Tarado.,2021-05-26 12:36:58,Bogotá,Bogota,1397532212061429762,https://twitter.com/i/web/stuatus/1397532212061429762, El paro es contra lo q usted representa. Tarado.,[],[],['@EnriquePenalosa'],[]
"En Cali en medio del paro, unos piden libertad para poder comprar, otros piden libertad para poder vivir. #ParoNacional #ColombiaSOSDDHH",2021-05-26 12:33:48,Bogotá,Bogotá,1397531414132928514,https://twitter.com/i/web/stuatus/1397531414132928514,"En Cali en medio del paro, unos piden libertad para poder comprar, otros piden libertad para poder vivir.  ",[],"['#ParoNacional', '#ColombiaSOSDDHH']",[],[]
"Triste, pero ni el gobierno y menos el comité de paro controlan absolutamente nada",2021-05-26 12:30:19,Bogotá,Bogotá,1397530535019286534,https://twitter.com/i/web/stuatus/1397530535019286534,"Triste, pero ni el gobierno y menos el comité de paro controlan absolutamente nada",[],[],[],[]
"Anoche, el terrorismo se trasladó al Palacio de Justicia, en Tuluá.

¿Ya podemos dejar de llamar paro a esta mierda, o todavía no?",2021-05-26 12:28:55,Bogotá,BOGOTÁ,1397530185013075970,https://twitter.com/i/web/stuatus/1397530185013075970,"Anoche, el terrorismo se trasladó al Palacio de Justicia, en Tuluá.

¿Ya podemos dejar de llamar paro a esta mierda, o todavía no?",[],[],[],[]
"El ataque de criminales que incendiaron el palacio de Justicia de Tuluá, y hace 2 semanas la URI de Popayán, es una alerta para otras sedes judiciales que guardan pruebas y archivos claves contra la delincuencia mientras no cese la violencia https://t.co/UbBdo1vLUA https://t.co/KCZ4gL2qJo",2021-05-26 12:28:55,Bogotá,"Bogotá
",1397530184887197697,https://twitter.com/i/web/stuatus/1397530184887197697,"El ataque de criminales que incendiaron el palacio de Justicia de Tuluá, y hace 2 semanas la URI de Popayán, es una alerta para otras sedes judiciales que guardan pruebas y archivos claves contra la delincuencia mientras no cese la violencia  ","['https://t.co/UbBdo1vLUA', 'https://t.co/KCZ4gL2qJo']",[],[],[]
Es el gobierno el que está demorando la negociación xq quieren terminar con el paro cansando al paro. Esa es la estrategia. Ustedes deben presionar es al gobierno. No desvíen la realidad. A ustedes les importa un carajo los q mueren de hambre. @YolandaRuizCe @rcnradio,2021-05-26 12:28:47,Bogotá,Bogotá,1397530152599490561,https://twitter.com/i/web/stuatus/1397530152599490561,Es el gobierno el que está demorando la negociación xq quieren terminar con el paro cansando al paro. Esa es la estrategia. Ustedes deben presionar es al gobierno. No desvíen la realidad. A ustedes les importa un carajo los q mueren de hambre.  ,[],[],"['@YolandaRuizCe', '@rcnradio']",[]
El señor Maltés del comité nacional de paro no solo no rechaza los bloqueos sino que los legitima de frente porque dice que son “transitorios” y permitidos por la ONU. Vía @rcnradio ¿Qué opinan?,2021-05-26 12:27:22,Bogotá,"Bogotá, Colombia.",1397529794129104903,https://twitter.com/i/web/stuatus/1397529794129104903,El señor Maltés del comité nacional de paro no solo no rechaza los bloqueos sino que los legitima de frente porque dice que son “transitorios” y permitidos por la ONU. Vía  ¿Qué opinan?,[],[],['@rcnradio'],[]
"@sergio_fajardo solamente allá no, otra noche más en que los habitantes del sector del portal Américas tenemos que aguantar hasta la madrugada, ya esto lo tomaron de ley esas Personas, no vemos que se haga nada. El país lo tomo los estos vándalos, que el comité de paro responda",2021-05-26 12:26:48,Bogotá,Bogota,1397529653653426176,https://twitter.com/i/web/stuatus/1397529653653426176," solamente allá no, otra noche más en que los habitantes del sector del portal Américas tenemos que aguantar hasta la madrugada, ya esto lo tomaron de ley esas Personas, no vemos que se haga nada. El país lo tomo los estos vándalos, que el comité de paro responda",[],[],['@sergio_fajardo'],[]
